X1,X2,X3,X4,X5,T,Y
-1.48056759491936,2.96262204204666,1.77931012659745,-2.50734648506909,-1.07907058580992,1,0
1.57716947155863,0.0908786106908734,0.684907152953469,-0.985571895117606,1.99798901775818,0,0
-0.956744479084269,-1.66055079480581,0.339134413462211,1.90128967462323,-0.401896002909971,1,1
-0.920005247558641,0.808798137345291,0.0677073856830465,-0.165628898742586,0.887887297568413,0,0
-1.99764209693134,-0.484704093600577,-0.277929800361533,-0.418469238899007,-1.17310915455312,0,0
-0.27229604424923,1.97326278355629,1.11223732497763,0.102760612298583,-0.263410471363172,1,0
-0.315348711467784,0.57159806779116,-0.671453023163398,1.33462000912769,-0.423200971883207,0,0
-0.628255236517538,0.88337627377199,-0.0153615781242903,0.953867524632012,0.72049467603033,0,0
-0.106463884872094,0.685640581735137,-0.958176402749445,1.47668849146826,-1.21996922139848,1,1
0.428014802202354,0.199155097032595,-2.61190773906552,-0.21947377263404,1.15909841357047,1,0
-0.777719582147445,-0.657053523938898,0.903921218213646,0.625758927626987,-0.293893263571897,1,1
-1.29388229761362,0.376408059630476,0.318872498888008,-0.577568270960258,-0.389309426058214,0,1
-0.779566508059429,-1.67533029240622,1.17085051815794,-0.228792189835859,0.388899013814797,1,1
0.0119517585652984,1.42909097200808,1.01648312396799,-1.46300932578403,-1.04432951998045,0,1
-0.152416237822168,1.85674214139694,0.116834036747366,0.723158712376764,-1.52453207533375,1,1
-0.703464254478642,3.01905405396291,-1.28063252110945,-1.45995332481339,0.277440265818223,0,0
1.18887915627567,1.53875411882369,-0.284883900251475,-1.03496939738231,-0.284855199914671,0,0
0.340512270849188,-0.24005019899334,0.485060948004239,-0.328178918873886,-0.964014180069008,0,0
0.506968172259166,0.627900783762883,-0.363717814753627,-2.09246840238086,0.244083745489983,0,1
-0.293305149081411,1.13103884451193,1.38940374411548,-1.05451565228393,0.399011095033669,1,0
0.223641415376273,-1.4084480683388,-3.13152153786284,-0.464889719217319,-2.72809793706663,1,1
2.00720145694544,0.941137615139379,2.06528730145645,-0.476215117869718,0.854025957213412,0,0
1.01197911806715,0.735052866145881,0.780550872179944,-0.0482651269837057,-0.0952600874743441,0,0
-0.302459245168265,-0.663464637556823,-0.0213969330321572,-0.114253749009163,-0.566956681297445,0,0
-1.02524483901366,1.01527078584751,-0.185533401523816,0.403226036148462,1.39441606885526,1,1
-0.267384829994282,0.758603859149796,-0.326766850568797,-0.554344315777735,0.392327374109585,0,0
-0.199105661114762,1.18568727071208,-0.750384064194206,-1.06861315983768,-0.100325024320162,1,1
0.131122595424375,0.888334161963775,0.0826876602731108,-0.252414697689986,0.760220125089132,0,0
0.145799895543701,-0.758287016036378,1.06377884340818,-0.405954110254332,-0.298723344019715,1,1
0.362064721117229,-0.255400743325286,1.63895954251362,0.270807931212921,1.50916795889666,0,0
0.673981163800475,1.24333052183095,-0.445933580787124,-0.175160030004224,0.0535035692808947,0,0
2.07203576815057,-0.682640678323282,-1.73200756879588,0.319679729690508,0.206107751414493,1,1
-0.541028649061476,1.87418608551928,-0.934659626520471,-0.103523314409432,-1.48477418234089,1,1
-1.0704921583121,1.31255432143172,-1.14554257115915,-1.67494603861567,1.09320886654478,0,0
-0.372456732278273,-0.137313027561678,1.03084812538904,-0.0665722892007703,0.383932594773159,0,0
-0.485141354788276,1.04653020971943,-2.42156052764701,-0.386657206827009,1.15924569241364,1,0
0.274784178475709,-0.877233130615907,0.543344531268558,1.73693550400767,-0.824068658234515,0,0
-0.4795125615823,-1.20807872064758,1.41268522999078,-0.236591385266212,1.04598067492704,0,0
0.798105326125375,-2.46335653006392,-1.20184337745757,-0.654930463932211,-0.698739060751566,1,0
-1.00445120238872,-0.0739583891296061,1.23955342084796,0.107493342514917,0.925235973656794,1,0
0.104984233069838,0.56863966512172,-0.0271712610975639,-1.31389437023832,-0.724674516992347,0,0
-1.15599289019211,1.76607904547125,-3.01809760943219,0.0067720698091879,-1.013425018108,0,0
0.578134626957856,-2.02675621174928,0.126266137722212,-0.319853387253887,-0.0437146542535337,0,0
-1.59562565619352,-1.19992067377053,-1.83508514310415,0.250303989335828,0.247386830619652,0,0
-0.308503656205915,-0.430432698996035,-0.483441403469875,0.266259533703043,-0.0420529930157504,0,0
0.449465922122599,-0.0809430211545247,0.097308565714925,-0.275189108291107,0.0774161976413567,1,1
-0.977053282629372,0.543271827911987,0.774651431631372,-1.37798565866503,-0.367468917829356,1,1
0.189997859367245,-0.729590981239897,-0.719217627001206,-1.28929271304024,1.97805392756717,1,1
0.731453357300177,1.46472808099345,2.64751537517573,-0.675811565567766,-0.197217229126197,1,1
-0.492599110754294,1.0422841607742,0.474083883010931,1.22104342039368,-1.73016893613018,1,1
-0.042684912173995,-0.888399752917378,-0.576740350702975,-0.529691129061409,1.34356092711053,0,0
-0.112670576433895,-0.667748295104191,-0.709054983611282,-0.23732174902484,1.56982213902772,0,0
0.456827247726432,-1.72249246189997,2.18058625449092,1.70569468782424,0.868933063537112,0,1
2.02033484176677,1.11066776660499,-0.663011858409614,-0.181642263355947,-0.896012997259811,1,1
-1.05089006245306,-2.22823287698141,0.908304028810064,-2.01697398765169,0.116729877925358,1,0
0.734652105895187,-0.538570524114987,-0.405454852980886,1.69485991099854,-0.92130170688925,1,1
0.539249743951547,-1.59075240072589,0.78964627874657,1.37114050636413,0.00783318652706245,1,0
-1.31427279695036,-0.400387215764952,0.186877742260075,-0.539917887417406,-1.46535806318986,1,1
-0.250038722057874,0.854086166860922,0.707021738689646,0.00366163216541722,0.859932413658259,1,1
0.314204596436828,-0.321172928410955,-0.443890496923901,0.659393766554593,-0.196183821847291,1,0
0.406546693678272,2.43940228228359,1.53735681688543,0.54954917477607,0.356119868406455,1,1
0.994420599790523,1.43135434311053,0.560083940238722,0.92074024602497,-0.576071382878507,1,1
0.855768431757766,0.641976593318299,0.0731849906460276,-0.277373757883428,-0.737213378435525,1,0
0.19712891685252,-1.0808056223393,1.79302804378946,-0.433279415767111,0.43507798993689,0,0
0.834325037545013,0.490265696110654,-0.285191260781085,1.34306818170627,1.84719844347205,0,0
0.846790152407738,0.934727219296684,0.111307849072274,-0.0669240270273481,-0.254861704641247,0,0
1.95410525460771,-0.509728506325654,-0.264064830896858,-0.427705567007946,-0.460112765211306,0,0
-2.14926000156704,0.849271664331186,1.63973773802327,-0.221782412558112,-0.276965340699464,0,0
0.971120269710021,0.825375894896397,0.108268870694251,-0.278371768194348,-0.223394560416488,0,0
1.14506157329253,0.754029221658709,-1.88483704024018,-1.0093218015512,-0.0368344800405826,0,0
-0.525400626098731,-0.731479821738381,0.839937898684959,-0.216789104631193,1.19326178409946,1,1
0.250320102774171,-0.0606879517470933,-1.62454627269342,-0.443156323064421,1.36609724602808,0,0
-0.429406611369704,-1.32663613498122,-0.831069157092365,0.948067864622367,0.144902474539438,0,0
-0.182519622146965,-1.20114402735917,0.302456613162953,-1.83881128785269,-1.22112561775803,0,0
-0.103310466384681,0.182918058245132,1.32867195038389,0.828846798029843,-1.57527985520127,0,0
-0.63383820321184,-0.183665273198665,-1.34725933470906,0.269134124150217,0.266357520791982,1,1
-1.27105378720328,-2.00721835354902,-1.04364026085621,0.989453970039874,1.06862474978304,0,0
-0.383950393903242,1.21428868241456,-0.558524576412051,-1.31616393846335,-1.71208330822089,0,0
0.516755802363183,0.192831611244013,0.989665899730113,1.56164624673528,-0.303095233270074,0,0
-0.177968543811207,2.27413456240787,1.06449796562202,-0.151879021518057,-1.57417120162389,0,0
0.0042580386632767,0.14391438182775,-0.744999217512483,-0.33724517367772,-0.0987097395610025,1,0
-1.27405955085358,-1.94537740407298,-0.766327907623917,-2.07417555221318,0.676751971390147,0,0
-0.202110338324637,-0.198410964490524,-0.448642818321057,0.0547363297492962,0.560544568227533,0,1
1.16446587974116,0.752470085321278,-0.316277990332264,-1.15655822783431,-0.672901747151938,1,1
-0.0233794085238708,0.00477366654788898,0.223897021525896,0.238842645344321,-0.786788339633915,1,1
0.897156749900788,-0.381109473295782,-0.550032485370671,-1.04360102033308,-1.56670277436203,1,1
-0.17672445493159,0.0660909505319635,-1.44602780492131,-0.894492492699022,0.759002456647265,1,1
