X1,X2,X3,X4,X5,T,Y
2.28724716134052,-1.22102019868607,-0.268710078011222,-0.831476115232551,0.716836304065414,0,0
-1.19677168222235,2.46292737936145,-0.646066705211889,-0.0323823256096147,-0.767516160984061,1,0
-0.694292510435459,-0.186044182921973,-1.65950009814878,0.813372917675094,0.991501377187357,0,0
-0.412292951136803,1.63747667676592,0.558412543582151,0.466616556508729,-0.196786470096751,0,1
-0.970673341119483,-0.95835338198211,0.959681323123863,-0.197057693373019,-1.62113122916177,0,0
-0.947279945228108,-1.01727858599923,-0.421263193524091,-2.39982490906238,-0.839084103532004,1,1
0.748139340290551,-2.85880276812145,0.245824414096258,0.492350273340405,0.977761826275703,1,0
-0.116955225887152,0.824660011674553,-0.132124334684541,1.25964818718315,1.80019274634312,0,1
0.152657626282234,-0.530548529467496,0.0902562309108291,-0.246597391909615,-1.31826559559531,0,1
2.18997810732938,-0.391657344699748,1.47287384372144,-0.994927470654861,1.7454649795669,1,1
0.356986230329022,-1.34319741365679,0.331751844728131,0.0854696957490657,0.43483688073579,0,0
2.71675178313072,-1.15715826191382,-2.52489940256509,-1.01639697665701,0.370840647584787,0,0
2.28145192598956,1.0375463972661,0.298664813913706,1.01260996484694,-0.467276809557889,1,1
0.324020540138516,0.599386767929698,0.250059232270405,-1.49771769511771,0.362404225789773,1,1
1.89606706680993,-0.27892860042294,-0.263958584780255,-1.52628804297279,0.816710446553984,1,1
0.467680511321698,0.683692729204474,1.066981500163,0.606990635824674,-1.06449949416945,0,0
-0.893800723085444,0.496725059556558,0.860117637043359,1.06655884442974,-0.439324947181679,1,1
-0.307328299537195,0.65450020099538,0.719338393230905,0.573101882685525,1.2930954651312,0,0
-0.00482242226757041,0.870387623853651,0.211499900673012,-0.257336919823303,0.520451614536832,1,1
0.988164149499945,0.809998530441446,0.886056823317605,-0.427486720925168,-1.24552688817918,1,1
0.839750359624071,0.833870869288872,-0.691301999140149,-1.11813975879632,1.42092359581267,1,1
0.7053418309055,-1.94612274373285,2.05166546472148,0.642418938783489,-0.412038574202791,0,0
1.30596472081169,0.908737517760035,-0.198934685913895,2.29752994086366,0.198765115285635,0,0
-1.38799621659285,-0.014764693288472,-0.916179759583355,0.430614471553497,-1.70060053738797,1,0
1.27291686425524,1.08618800695568,-0.466904130342969,1.07051053718865,1.55916435170685,0,1
0.184192771235767,-0.302067574757055,-1.13663714237988,1.12356952737693,-1.43074235190319,1,0
0.752279895740033,1.3606679267257,-1.00491916073959,0.601497522476733,-0.452753724779527,0,1
0.591745052462727,1.08560728170523,0.0766527989472652,-0.0486474996607345,-0.969130131341778,0,0
-0.983052595771021,-2.25419500274395,-0.740129887975482,1.900412094582,0.465409212854931,1,0
-0.276063955112006,-2.17302711046729,0.216655010991957,-1.05410106359785,-1.78500389136992,0,0
-0.870851022568591,-0.740156577149847,0.924678497686901,0.486461462104093,-1.93125972947226,0,0
0.718710553084245,0.975664845645716,-0.0109889003136345,1.50888974710279,-0.248125075185138,0,0
0.110652877769336,-0.845786452197819,1.97946100751718,1.69753933238817,0.314868034088772,0,0
-0.0784667679717042,0.662394123570634,1.22959714800329,-1.1256308783466,-0.485085243629812,1,1
-0.420490459341998,-0.643929892869849,-0.441038563980945,-1.32177003155477,-0.800882467151348,1,1
-0.562125876285266,-0.0443787454276206,-1.49601359821449,-0.171595791706203,-0.382686020481135,1,1
0.997513444755305,-0.237675396484992,1.01826201831465,0.028430544846258,0.832056031164641,0,0
-1.10513005881326,-0.960761355267958,-0.130486974911857,1.90057866671978,-1.13895124833635,1,1
-0.142287830774585,0.778440068101856,2.00076511691208,0.836864245888026,-0.116704234331313,1,1
