X1,X2,T,Y
-0.896914546624981,-1.89234890975892,1,0
0.184849184646742,1.29280420217746,0,1
1.58784533120882,-0.618254309129117,0,0
-1.13037567424629,1.04093831791971,0,0
-0.0802517565509893,1.17587949002001,1,0
0.132420284381094,-1.50183212213,0,1
0.707954729271733,-1.32681656231283,0,0
-0.23969802417184,0.885172675801047,1,0
1.98447393665293,1.00098242710417,0,0
-0.138787012119665,0.344646906999979,1,0
0.417650750792556,0.443462772763792,0,0
0.981752777463662,-0.361722385531536,0,1
-0.392695355503813,-1.13524056368828,1,0
-1.03966897694891,-1.86870081243678,0,1
1.78222896030858,-0.879596160248432,0,0
-2.31106908460517,0.601715210262574,1,0
0.878604580921265,-0.0144482309572286,0,0
0.035806718015226,2.82741653925382,0,1
1.01282869212708,-0.0970026182601692,0,0
0.432265154539617,0.81566725730498,0,0
2.09081920524915,-1.26577580704786,0,0
-1.19992581964387,1.21547429645092,0,0
1.58963820029007,-0.172163607675405,0,0
1.95465164222325,0.416863877695424,0,0
0.00493777682814261,0.81723707322868,0,0
-2.45170638784613,2.928581460943,0,1
0.477237302613617,-0.950734877073174,0,0
-0.596558168631403,-1.07378738606033,1,1
0.792203270299649,-0.602682296901167,0,0
0.289636710177348,2.07386577114492,0,0
0.738938603762125,0.958201237216605,0,0
0.318960401097649,0.113236370939886,0,0
1.076164353812,1.57385057093195,0,0
-0.284157720488246,1.05506215608567,1,0
-0.776675273979758,1.55895415416916,1,0
-0.595660498691777,0.0550659299944834,1,1
-1.72597977914603,-0.226303519989518,1,0
-0.902584479763688,-0.104270197856823,0,0
-0.559061914900466,1.03139607208836,1,0
-0.246512567333516,-0.464276062306285,0,0
-0.383586228431444,-0.366863830684486,1,0
-1.95910317516713,-1.36910036847579,1,1
-0.841705060135608,-0.532474912189923,1,0
1.90354746734764,0.291758540503625,0,0
0.622493930120737,-0.515266962234478,0,0
1.99092043558031,-1.31621107871588,0,0
-0.305483724841454,0.29021198295763,1,0
-0.0908442352007592,0.431996709200271,1,0
-0.184161451551261,-2.64136436246825,1,1
-1.19876776530741,-1.55365171880812,1,1
-0.838287147602044,1.01679194664574,1,0
2.06630135573124,0.927500323268674,0,0
-0.562247053342494,-0.0158092418016283,0,0
1.27571551185092,2.13211797080729,0,0
-1.04757262699498,-2.15838156426406,1,0
-1.96587824144733,-1.25991884915136,1,0
-0.322971093759972,1.5771498719689,1,0
0.935862526808633,0.457395664028148,0,0
1.13922980273408,-0.583728887777771,0,0
1.67161876732599,-1.14249361787385,1,1
-1.78824220676485,0.42305004094116,1,1
2.03124251875525,-0.250833348530736,1,1
-0.703144332993886,-0.696339108059579,0,1
0.158164762560122,-0.31509188412532,0,0
0.50623479748072,0.721201031655496,0,0
-0.819995105616198,1.53766427020189,0,0
-1.99884699496412,-0.788776825784135,1,0
-0.479292591451641,1.21658438989041,0,0
0.0841799043222426,-0.101520532124933,0,0
-0.895486610663309,0.441772873718588,1,0
