X1,X2,T,Y
-0.794368337075183,-0.156032269503949,1,0
0.197257539137862,-0.794461436231003,1,0
1.00170432168313,-0.786498713551474,1,1
1.28882539327114,-0.639182115057012,0,0
0.905753413062637,0.341384383055077,0,0
0.493667470676325,-0.201071053462042,0,0
0.599285796397406,-0.608725557616551,0,0
-1.57960700723589,-1.26724653471211,0,1
1.00062066110879,-0.686583351327904,1,1
2.18800768134181,-0.0613192999080912,1,1
-1.20932436632954,0.492854146655365,0,1
-0.587311937404556,0.899956373949463,0,0
1.05612058395707,0.801705491672292,1,1
-0.316584925087617,-0.00485662720135094,1,0
-0.0545410381508901,-0.299818543208258,1,0
0.329751305527463,-0.916887811691828,0,0
0.663095096471728,0.212946068755584,1,0
0.878328151622606,0.796158069949144,0,1
0.202874269197745,2.74322216581457,1,0
2.27440247098253,0.0835474544016383,0,0
-0.899297037799582,-0.791997012192774,0,0
2.13949029771504,-0.858873845373736,1,1
-1.16595099147142,0.117828040516986,1,0
-0.0471303979998331,0.0671227148140647,0,0
0.415876262671051,1.06200831149898,1,1
1.7200804885935,0.0490053518009011,0,0
-0.784360688488067,1.76539313048582,1,0
-1.30392964737632,-0.33146704673527,0,0
-0.452035896172613,0.284020080504054,1,0
-1.77399191743318,0.0956328594868916,0,1
-0.050153612732517,0.144039552675301,1,0
-1.03749669741278,0.245798793185527,1,0
0.622200542550237,-0.215990717521124,0,0
0.127192967951963,-1.75934833106948,0,0
-1.74087623303347,0.645026750950471,1,0
-0.573212336560734,0.631088252132949,0,0
0.911949782977243,-0.160681026296991,0,0
1.23436502388566,1.18490987795765,0,1
0.661235366069234,-0.475705390984835,1,0
-0.861052267251486,-0.491605091529547,1,0
-0.53303926451653,-0.504063880371307,1,0
0.320789088515051,-1.21881736387572,0,1
-0.00448436103745077,-0.415270157213865,0,0
1.59819564146405,1.68790856100443,0,0
1.32744980098649,-1.44635827354485,1,0
-0.11918532177341,-0.921353378028226,0,0
0.0815543309918431,-0.4978149007896,0,0
-0.0198322879009146,-0.828743754808244,0,0
-0.825225151537667,-0.897747082307252,1,0
0.70167457386849,-1.43870807827492,0,0
-0.196075788344079,0.298844024210472,0,0
-0.157827544178665,0.0133569440287439,0,0
0.223527899511411,2.27141813169486,0,0
0.304951972018808,-0.887428467935441,0,1
1.36890349384485,-0.121757449831982,0,0
-1.38852218743029,-0.0540139107458724,1,1
-1.64443635708464,1.97393396601836,0,0
1.42614735885391,-0.143265057899923,1,0
0.0966294521531468,-0.800848191442092,0,0
0.312267599359045,-1.55952291899903,1,0
0.881824187724653,1.79640480954704,0,1
0.898914260970444,1.18559577366639,0,0
1.50308422917191,1.0393187559944,0,0
0.505117107054429,-1.05105900575427,1,0
-0.340950893852418,1.06810378982546,0,0
1.37320913603803,0.37172054324486,1,0
0.818804581784005,-0.645878626939415,1,0
1.42574185535203,1.1802112666372,0,0
2.19576135883822,-0.573512905757724,0,0
-0.895731763121176,-0.332802515242674,1,0
-1.69016902137067,1.47031728821782,0,1
-0.467417364456498,0.267723800569365,1,0
-0.359924476690251,-0.4386472336909,1,0
0.746172548196855,0.785656283396495,0,0
0.168701478897312,-0.707897048126954,0,0
1.65018307547393,0.347668827546185,1,1
0.033476178424439,1.22747002521665,1,0
-1.03249033469723,0.792100029535723,1,1
-0.632436766673925,0.147118668887064,1,0
0.578145905950379,-0.114678303588678,0,1
1.84174292239692,1.23726423553006,0,0
-0.0580244925188853,2.24196573401248,0,1
-0.257052357259233,0.460999929801269,0,0
-2.16667614040042,0.930964345680545,0,1
0.109869843215191,0.182796887297279,0,0
1.31470251511714,-1.36080190708983,0,0
-0.892735952223524,1.6109859193877,0,0
-1.0436829675706,0.178417997894574,0,1
-0.541937364662344,-0.0691137476361922,0,1
-0.330731107646564,0.59088442982202,0,0
1.67201836219077,-0.365445590889282,0,1
-1.05266664975711,-0.600108199029155,0,0
0.0808250825118863,1.48936799938836,1,0
0.703226501237863,-0.714963297306991,1,0
1.5114293386657,-0.117920139766148,0,0
0.000768469220941551,3.25604659981698,0,1
1.43147148204097,-0.447857042711317,0,0
-1.11169996028463,0.566896431277545,0,1
0.568425185318708,1.06482044610699,0,0
1.33773358104905,-0.522212797039539,0,0
0.0728266174248797,-1.21235271429875,0,0
1.19570988365087,-0.0962698107708129,0,0
-2.11163198484954,-1.32412706764479,0,1
0.671390456291536,0.685967878141762,1,0
-0.186206777108418,-0.3989310521502,1,1
-0.191576740202724,-0.147715564317846,0,0
0.786744015907106,0.183053002535715,0,0
0.562347475846647,0.587853001724205,1,0
-0.0191025850782642,0.481222871738953,1,0
-0.260359316187077,-0.0203939003580512,1,0
-0.162015649484642,0.87753512174742,0,0
-2.08986037218401,0.491862681666562,0,1
0.449379071142094,-0.825540091943327,0,0
-0.697079696380599,1.08590869147002,0,0
0.78180804141689,-0.570011123555949,1,0
-0.264810569372718,-0.875273480330634,1,1
0.0203910868717392,-0.213679630488948,0,1
0.401479775194009,0.402111946987692,1,0
1.9670246874657,2.63622584478881,1,1
0.954072028416293,0.256764210939969,0,1
0.104748257040138,0.489409890156725,1,1
-1.04875288494398,-0.171463439451004,0,0
0.889220159577665,1.16345835382852,1,0
-0.555541784364934,-1.2659379516068,1,0
0.34488606469616,1.4181843028875,0,0
0.557278675586053,-1.10234594071113,1,0
0.138856976830761,0.399511394700888,1,0
-0.0972605938857247,-1.74342973481677,1,0
0.567563942515867,0.021409179932766,1,0
0.0520882099142924,-0.770809286270786,1,0
-1.45709585356732,-2.5746471376243,1,0
0.872897871661094,-0.812295823765657,1,0
-0.177753499225895,-0.468007477033218,1,0
-0.34465594611638,-0.287461886191824,0,0
0.382720214616867,1.67743808547366,1,0
-1.60186704601835,-0.711039655498827,1,0
1.21436535890761,-0.772230242669566,1,1
0.587876959796096,0.115594928501362,1,0
-0.594211467153493,-1.15254082811363,0,0
-0.942657012234732,-0.895970112529521,1,0
1.26179631643231,-0.772558390197513,1,1
0.267162794664461,-0.531294873538622,0,0
1.31021898230955,0.972295767996555,1,1
-0.862228874236745,-2.14829270803106,0,0
