X1,X2,T,Y
0.0555702425408301,-0.112996979291631,1,0
-0.18423858545779,-0.943497164256512,0,0
1.59576183262117,0.500650270574411,0,0
0.964835923058671,0.840951877955457,0,0
1.50626690840015,-0.0451922065291783,0,0
-0.44472357574521,-1.44147643791717,1,0
0.390367316526158,0.13816236319124,1,0
0.919197136672827,0.960261929169981,0,0
-1.27447140182338,0.852903791546691,1,0
-0.730809649321054,2.03314631808653,1,1
-1.06896752990535,-1.80431411086371,0,1
-0.336218010025562,-0.272163749638907,1,0
0.171398838914186,0.463798589033065,1,1
-1.04711081360351,-0.0200465588933433,1,0
-0.990412414728438,0.12509758625408,1,0
-0.91753803623616,-0.0367225365720865,0,0
-0.0465608916850316,0.128457154909083,1,1
0.856379168201237,-0.716292236388037,1,0
0.0333184616972861,-1.70515087667697,0,0
-0.922549820892626,0.0788764954640266,1,1
-1.64587601623859,0.812681820513855,1,0
-0.201580519291508,0.221073100788624,0,0
0.619791548470128,0.354261542743235,0,1
0.758830680960634,0.498626945429532,0,1
-0.118846324744743,0.690814983371243,1,0
0.0754109384671429,0.845722269772536,1,0
2.34143834101004,1.3370497505495,1,1
0.0175115021855739,0.301721796078904,1,1
-0.186372898431052,-0.693302807817863,1,0
-0.0419116468167342,-0.258000640626313,1,0
-1.28974540515166,0.0529833387588436,1,0
0.808757844659595,-0.106429846970209,0,1
0.73614675977267,-0.55958762454623,1,0
-1.01586558637261,-0.246933829282295,1,0
0.0812965179792774,2.52768479668574,1,1
-0.136506589586819,0.569066134684467,1,0
-1.5256417255664,0.343746360073818,1,0
-1.13140947495049,-1.26537908296835,1,0
-0.639575808221014,2.63222349353567,0,0
-1.46666358694553,1.46002657568616,1,0
-0.0622969851277011,1.36386000459456,1,0
0.306470563737044,-0.667673270344158,1,1
-1.79113346310038,0.0398507471744489,0,1
0.445965068112881,0.482391525093477,1,0
-0.752850071312956,-1.13325424071061,1,0
-0.0335784409343875,-1.50303603684217,1,1
-0.233755214697658,-0.822102724436749,0,0
-2.54076766283013,0.623764523244305,0,1
0.517229255532426,-0.844656275290637,0,0
-0.119026615700853,0.391329581559308,1,0
1.36355315607782,-0.967000253597293,1,1
1.4334164082675,0.562292376217119,1,1
-0.850111278590026,0.164932834992872,0,0
1.56581589055456,0.415948997935554,0,1
-0.0227300983529167,-0.682601082978777,0,0
-0.945675355867756,-0.65319253630292,1,0
-0.0922036784328551,-0.563342801747713,0,0
0.84523079050119,0.369176061056569,1,0
-1.36659261228698,-0.409765680918059,0,1
-0.726625944487147,-0.311086875622673,1,0
1.11542659688527,1.15451771100171,1,1
-0.686002575128273,0.466392503470129,1,0
0.0890550944448925,1.56452054574847,0,1
-0.599953501368137,1.11413466086772,0,0
-1.25080165262538,0.740062952527034,1,0
-1.48333134496407,-0.791440761986045,1,0
0.199776569029485,-1.14462794685781,0,1
-0.0215616015587884,0.940173272967322,1,0
0.817606852541151,0.451295309921614,0,0
0.557511842637321,0.453893915680843,1,0
0.76562383760301,0.774235725263496,1,0
-0.413472512498161,1.36827416487903,0,1
0.0887564050139581,1.52042206489804,0,0
-1.42089914195923,-0.244452515075098,1,0
-0.192713462087014,0.174398403404239,0,0
